Frame,Class,Confidence,X_min,Y_min,X_max,Y_max
167,person,0.7370217442512512,257,493,358,687
167,person,0.7299571633338928,121,511,346,718
167,person,0.6458508372306824,0,497,44,562
167,person,0.6266885995864868,1207,446,1279,633
167,person,0.5952205061912537,1157,452,1215,623
167,person,0.3509703576564789,652,449,688,533
167,bench,0.33859339356422424,345,548,435,634
167,person,0.2859005630016327,0,579,32,720
167,person,0.28249332308769226,768,436,826,534
167,motorcycle,0.25089284777641296,513,491,639,574
168,person,0.8026039004325867,898,427,1028,717
168,person,0.7648096084594727,771,472,856,694
168,person,0.7644675374031067,1048,466,1159,713
168,person,0.7599196434020996,242,499,352,712
168,person,0.6712347865104675,90,512,319,718
168,person,0.6569106578826904,1204,445,1279,636
168,person,0.6031334400177002,0,497,37,563
168,person,0.5159505605697632,1155,454,1205,626
168,bench,0.36143872141838074,332,548,429,637
168,person,0.2792273163795471,644,453,685,537
168,bicycle,0.27919501066207886,639,492,680,541
169,person,0.803173840045929,772,478,854,696
169,person,0.780907154083252,897,434,1022,715
169,person,0.726280689239502,1045,479,1154,719
169,person,0.655965268611908,1202,448,1278,641
169,person,0.6487176418304443,214,501,341,716
169,person,0.5390729308128357,66,505,377,715
169,person,0.5036292672157288,1152,457,1202,629
169,bench,0.45832905173301697,325,550,420,646
169,motorcycle,0.40274578332901,632,497,674,543
169,person,0.38956379890441895,0,501,27,564
169,person,0.3668748438358307,642,454,679,528
169,person,0.30264800786972046,642,454,676,509
169,handbag,0.29843828082084656,767,532,815,591
169,person,0.28394463658332825,984,478,1055,718
169,person,0.2636238932609558,403,508,484,606
170,person,0.8312152624130249,201,507,336,715
170,person,0.8087587952613831,895,439,1025,717
170,person,0.7628483176231384,771,485,852,700
170,person,0.7445468306541443,1052,475,1157,720
170,person,0.6812700629234314,1202,456,1279,649
170,person,0.653311014175415,31,513,277,717
170,person,0.47683948278427124,1153,464,1201,637
170,person,0.4016598165035248,639,460,676,545
170,person,0.28342142701148987,984,487,1064,716
170,handbag,0.27457165718078613,766,529,814,600
171,person,0.8944855332374573,185,507,326,717
171,person,0.8010808825492859,891,442,1024,717
171,person,0.7631070017814636,769,488,854,706
171,person,0.7073545455932617,1056,481,1153,720
171,person,0.6884589791297913,1,515,247,717
171,person,0.6743583679199219,1199,458,1278,652
171,person,0.4704912006855011,390,514,475,614
171,person,0.4269983470439911,1149,467,1200,638
171,person,0.3194611072540283,637,463,673,547
171,person,0.3150172531604767,754,452,809,559
172,person,0.8594235181808472,168,509,311,719
172,person,0.8204102516174316,889,445,1023,717
172,person,0.7373974323272705,0,520,227,717
172,person,0.7327662110328674,765,490,849,711
172,person,0.697056770324707,1040,481,1150,718
172,person,0.6636941432952881,1196,461,1276,655
172,person,0.5128523707389832,1148,473,1196,644
172,person,0.3984072506427765,633,465,668,514
172,handbag,0.37477558851242065,165,564,259,694
172,person,0.37067654728889465,751,453,810,552
172,person,0.33587950468063354,386,514,469,616
172,bench,0.2814377546310425,298,554,406,653
172,person,0.2676818072795868,630,464,669,548
172,person,0.26760002970695496,981,487,1059,716
172,person,0.2533174753189087,1256,528,1279,648
173,person,0.9166833758354187,154,510,301,717
173,person,0.8342641592025757,888,448,1025,717
173,person,0.8213222622871399,0,527,178,718
173,person,0.7592542171478271,764,492,849,716
173,person,0.7275146842002869,1198,462,1278,659
173,person,0.7130581140518188,1059,483,1149,719
173,person,0.5516571402549744,1146,475,1197,649
173,person,0.4110971689224243,392,519,461,617
173,handbag,0.3401351273059845,757,551,806,611
173,bench,0.3246265649795532,295,566,401,647
173,person,0.30116719007492065,626,466,666,548
173,person,0.28999805450439453,750,455,807,561
173,person,0.289142906665802,981,490,1058,717
173,person,0.2506818175315857,629,465,667,520
174,person,0.8784731030464172,140,511,292,719
174,person,0.8312221765518188,889,451,1029,717
174,person,0.7732247114181519,0,537,121,717
174,person,0.7581973671913147,765,494,851,718
174,person,0.7104833722114563,1058,486,1158,719
174,person,0.6560804843902588,1201,466,1279,661
174,person,0.5288926959037781,1149,477,1201,653
174,handbag,0.44816598296165466,758,538,810,612
174,person,0.3729226291179657,625,468,665,553
174,handbag,0.3563103675842285,754,557,808,613
174,bench,0.32048314809799194,285,568,399,655
175,person,0.8815180659294128,131,510,283,720
175,person,0.8405818939208984,888,452,1031,717
175,person,0.7506474852561951,768,500,853,720
175,person,0.6980863213539124,1050,485,1160,719
175,person,0.6885328888893127,1202,470,1278,663
175,person,0.5286661386489868,1147,477,1200,654
175,handbag,0.42630258202552795,761,538,811,616
175,person,0.4114202857017517,621,469,663,556
175,handbag,0.3863857686519623,758,554,808,614
175,person,0.3742383122444153,0,549,87,718
175,bench,0.28102752566337585,242,537,400,673
175,person,0.2536293566226959,389,523,459,619
176,person,0.885389506816864,116,511,268,720
176,person,0.8306789994239807,885,452,1028,716
176,person,0.7559022903442383,765,500,852,720
176,person,0.6670020222663879,1200,469,1279,669
176,person,0.6355285048484802,1055,491,1155,718
176,bench,0.5557510852813721,232,537,389,666
176,person,0.5403245687484741,0,569,53,717
176,person,0.48538386821746826,1145,481,1200,655
176,person,0.4629965126514435,620,470,658,563
176,person,0.3134050965309143,1037,512,1085,715
176,handbag,0.31207388639450073,758,542,808,620
176,person,0.2783227562904358,399,527,449,572
177,person,0.8399256467819214,107,513,257,720
177,person,0.8256946802139282,886,457,1030,717
177,person,0.7431930303573608,766,502,852,720
177,person,0.7233204245567322,1060,492,1158,719
177,person,0.6635199785232544,1200,472,1279,671
177,person,0.5565242767333984,1144,479,1201,658
177,person,0.47306767106056213,616,471,658,564
177,person,0.3354874849319458,731,467,801,631
177,bench,0.2940739691257477,223,538,387,697
177,person,0.2727489471435547,1030,512,1082,715
177,handbag,0.26497119665145874,758,545,809,624
178,person,0.8485421538352966,98,514,248,719
178,person,0.8452788591384888,892,455,1035,717
178,person,0.7638067007064819,767,504,854,718
178,person,0.7087776064872742,1206,477,1279,674
178,person,0.6992688179016113,1068,497,1164,719
178,person,0.4807678163051605,621,472,658,564
178,person,0.46752363443374634,1151,483,1202,663
178,person,0.44726189970970154,730,466,802,653
178,person,0.39479371905326843,1034,519,1085,715
178,bench,0.35045960545539856,0,546,384,710
178,bench,0.3440844416618347,214,545,387,706
178,bench,0.30696946382522583,0,563,160,713
178,handbag,0.2987230122089386,764,562,811,622
178,bench,0.2819497883319855,360,557,449,634
178,handbag,0.281442254781723,764,542,814,627
179,person,0.8674980998039246,87,519,240,720
179,person,0.836936354637146,897,457,1038,717
179,person,0.7927924394607544,1074,494,1173,719
179,person,0.7775624394416809,770,507,855,720
179,person,0.6694941520690918,1211,479,1279,678
179,person,0.5429332852363586,1036,525,1091,717
179,bench,0.4707283079624176,0,542,385,712
179,bench,0.4581243097782135,209,544,384,712
179,person,0.401902973651886,1150,485,1209,665
179,person,0.37641775608062744,622,473,659,565
179,person,0.366210401058197,734,463,808,646
179,person,0.2889903485774994,622,474,660,533
180,person,0.8514139652252197,79,522,230,720
180,person,0.8394033908843994,896,457,1040,718
180,person,0.7890992760658264,771,507,857,720
180,person,0.7559305429458618,1078,496,1174,719
180,person,0.6801660656929016,1217,477,1279,680
180,person,0.5111632943153381,1037,523,1093,717
180,person,0.39479953050613403,1155,487,1212,669
180,person,0.37076571583747864,620,476,659,566
180,bench,0.3542133867740631,216,562,381,713
180,person,0.34322085976600647,735,464,810,648
180,person,0.32354187965393066,369,533,447,635
180,person,0.27887552976608276,460,523,546,606
180,handbag,0.2682391107082367,79,592,170,716
181,person,0.8511396646499634,69,528,217,720
181,person,0.8313137292861938,894,457,1040,718
181,person,0.7937545776367188,771,507,861,720
181,person,0.7141212224960327,1080,506,1178,719
181,person,0.709183394908905,1218,477,1279,680
181,bench,0.5775504112243652,212,577,380,713
181,person,0.4902624487876892,1038,525,1091,717
181,person,0.4029344618320465,1162,485,1213,668
181,person,0.37498989701271057,358,535,443,642
181,person,0.3582901656627655,734,463,811,651
181,person,0.3527670204639435,615,477,658,567
181,chair,0.3288829028606415,357,563,442,646
181,bench,0.26257410645484924,0,555,378,718
182,person,0.8506688475608826,59,531,203,720
182,person,0.8299665451049805,895,459,1040,719
182,person,0.8121137022972107,772,508,862,720
182,person,0.7332630157470703,1077,495,1180,719
182,person,0.7158910036087036,1218,476,1279,684
182,person,0.5794013142585754,1037,526,1091,717
182,bench,0.5513457655906677,197,577,375,713
182,person,0.46193650364875793,728,464,812,658
182,person,0.4127731919288635,1162,486,1216,669
182,person,0.31244605779647827,612,477,655,570
182,person,0.30481961369514465,873,473,922,681
182,bench,0.2951164245605469,1,557,377,719
182,bench,0.2883165180683136,192,600,288,718
182,chair,0.2874923348426819,192,605,281,718
182,person,0.2764708697795868,614,477,651,543
182,bench,0.2665788233280182,163,549,372,711
182,person,0.2501491606235504,634,478,659,554
183,person,0.8684007525444031,45,533,186,719
183,person,0.8289881944656372,773,509,862,720
183,person,0.8253762125968933,896,459,1040,718
183,person,0.7429054975509644,1079,498,1179,719
183,person,0.6405061483383179,1221,476,1279,687
183,person,0.5833715796470642,726,467,811,663
183,person,0.5812076926231384,1038,526,1092,718
183,bench,0.5216289162635803,172,576,370,717
183,person,0.3927628695964813,874,475,922,688
183,person,0.3554879426956177,1164,482,1217,671
183,person,0.2828139066696167,417,501,476,574
183,bench,0.2799237370491028,91,555,370,715
183,person,0.2736387550830841,615,479,652,539
183,bench,0.26353058218955994,0,570,101,717
183,person,0.2587549388408661,350,533,436,643
183,person,0.2539133131504059,452,518,542,609
184,person,0.8749707341194153,31,535,173,720
184,person,0.8379499316215515,774,508,864,720
184,person,0.8305203914642334,895,457,1040,718
184,person,0.7399270534515381,1080,497,1176,719
184,person,0.6283356547355652,1220,476,1279,687
184,person,0.584355354309082,724,465,807,663
184,bench,0.5514280796051025,144,550,366,716
184,person,0.5084120631217957,1038,523,1093,720
184,person,0.38319724798202515,449,499,528,607
184,bicycle,0.38195282220840454,603,520,648,574
184,person,0.3792610764503479,874,475,923,683
184,person,0.3779764771461487,1166,482,1217,671
184,bench,0.3768487274646759,168,606,274,718
184,person,0.31725093722343445,608,477,652,571
184,bench,0.2815963327884674,138,552,243,630
185,person,0.8521190881729126,11,537,163,720
185,person,0.8203585147857666,898,455,1041,717
185,person,0.8079261183738708,775,509,867,720
185,person,0.6467402577400208,1081,500,1176,718
185,person,0.6013925075531006,726,466,809,666
185,bench,0.5966439247131348,159,584,365,717
185,person,0.5476961135864258,1220,475,1279,685
185,person,0.45987528562545776,446,498,524,609
185,person,0.45499083399772644,1039,521,1098,720
185,bicycle,0.41062748432159424,603,521,649,574
185,person,0.40909186005592346,873,475,923,690
185,bench,0.38770854473114014,135,553,356,715
185,person,0.3524232804775238,606,477,651,571
185,person,0.31759732961654663,1168,482,1217,672
185,person,0.2970499098300934,607,478,649,548
185,person,0.2873581051826477,372,537,425,586
186,person,0.872523844242096,0,537,152,720
186,person,0.824819028377533,898,454,1042,717
186,person,0.7722619771957397,776,508,869,720
186,person,0.7144321203231812,720,468,808,669
186,person,0.6378222703933716,1083,498,1175,718
186,bench,0.5643281936645508,138,555,315,712
186,person,0.5462203621864319,1221,475,1279,686
186,person,0.5367905497550964,434,499,520,611
186,bench,0.42846396565437317,152,577,361,714
186,person,0.4232558310031891,873,476,924,694
186,person,0.42298009991645813,603,478,650,567
186,bench,0.4049300253391266,137,556,231,636
186,person,0.39870673418045044,1041,522,1099,717
186,person,0.368024617433548,294,503,332,564
186,handbag,0.32878345251083374,774,563,827,641
186,bench,0.32156553864479065,144,616,261,718
186,bench,0.32066109776496887,192,559,316,625
186,person,0.3145643472671509,1170,481,1218,670
186,bench,0.2738214135169983,331,574,429,666
186,chair,0.25705260038375854,486,536,587,613
187,person,0.8775349855422974,0,535,143,719
187,person,0.8252471089363098,898,453,1045,717
187,person,0.7673045992851257,777,509,871,720
187,person,0.7140026092529297,1084,503,1178,719
187,person,0.6934370994567871,721,469,808,672
187,bench,0.5769875049591064,131,561,359,717
187,person,0.5492887496948242,1218,471,1279,686
187,person,0.5171757936477661,436,499,519,611
187,person,0.40946364402770996,873,477,925,698
187,person,0.39418646693229675,602,478,649,569
187,person,0.3859058916568756,1042,524,1098,718
187,person,0.373211532831192,1174,481,1222,674
187,person,0.3351712226867676,605,479,647,550
187,person,0.2850911617279053,287,504,333,567
187,handbag,0.2838863432407379,776,566,828,643
188,person,0.8741970658302307,0,534,135,719
188,person,0.8361139893531799,898,453,1045,717
188,person,0.7529135942459106,779,510,872,720
188,person,0.7249442934989929,1082,509,1178,719
188,person,0.6791993379592896,721,473,807,675
188,person,0.5777856707572937,1226,470,1279,690
188,person,0.4814020097255707,1041,525,1100,718
188,person,0.46782976388931274,872,478,925,702
188,bench,0.39653682708740234,173,591,355,716
188,bench,0.3915112614631653,190,558,311,626
188,bench,0.37066131830215454,125,561,355,715
188,person,0.3456176817417145,1175,481,1222,676
188,person,0.34449541568756104,100,570,167,644
188,person,0.3395874798297882,434,502,518,610
188,person,0.32877838611602783,605,478,644,546
188,handbag,0.3269803524017334,776,568,829,641
188,person,0.30132046341896057,284,501,327,565
188,person,0.29300612211227417,603,478,648,562
189,person,0.8744441866874695,0,534,123,718
189,person,0.8308473825454712,899,454,1046,717
189,person,0.7366987466812134,782,511,872,720
189,person,0.7009350657463074,717,470,808,674
189,person,0.6979544162750244,1081,502,1178,719
189,person,0.5608046650886536,1227,470,1279,691
189,person,0.4836962819099426,1041,524,1101,718
189,bench,0.46409597992897034,170,584,354,716
189,person,0.4387702941894531,873,479,924,706
189,person,0.41075026988983154,1177,485,1223,677
189,person,0.3448072075843811,432,502,517,616
189,person,0.3361767530441284,600,478,647,567
189,bench,0.3343542218208313,115,561,358,714
189,person,0.30353930592536926,605,479,643,543
189,person,0.2717541754245758,92,571,156,644
190,person,0.8784782290458679,0,536,111,717
190,person,0.8400053977966309,900,453,1047,717
190,person,0.7350926995277405,778,510,873,720
190,person,0.7184556722640991,1082,503,1178,719
190,person,0.6826905608177185,718,470,806,676
190,person,0.5906533002853394,1231,471,1279,692
190,person,0.5562204718589783,89,573,152,653
190,person,0.50560063123703,1041,524,1104,717
